-2.078825, 1.612675, 0.08179212
-2.101722, 1.693767, -0.009464256
-2.144388, 1.651755, -0.01601034
-1.886461, 1.510576, 0.1253416
-2.214635, 1.491768, 0.1131988
-1.812321, 1.236523, 0.1517342
-2.286677, 1.216924, 0.1370536
-1.760223, 1.008228, 0.05868996
-2.314735, 0.9756519, 0.07004606
-1.944692, 1.00546, 0.06733652
-2.135248, 1.005724, 0.07441522
-1.896226, 0.5517346, 0.02601492
-2.166131, 0.5500875, 0.1113689
-1.860861, 0.1148474, 0.09594247
-2.19221, 0.1207603, 0.2209568
2025-03-14_14-18-16.802
