-0.490194, 1.611555, 0.2575765
-0.5901804, 1.656307, 0.1990286
-0.5788707, 1.696916, 0.2420542
-0.4367873, 1.481009, 0.1130836
-0.453876, 1.514696, 0.4408116
-0.4214721, 1.199336, 0.07155511
-0.4267931, 1.250186, 0.5437644
-0.5196654, 0.9734707, 0.01833084
-0.5040551, 1.014054, 0.5857425
-0.5045392, 1.009984, 0.1990197
-0.4931803, 1.002222, 0.3892105
-0.528415, 0.5551967, 0.1488052
-0.459323, 0.5462108, 0.4180438
-0.4650025, 0.1175336, 0.1108487
-0.3408383, 0.1191456, 0.4422979
2025-03-14_14-14-55.226
