0.005406292, 1.679253, 0.007208632
-0.0191573, 1.768245, 0.09030354
0.04086201, 1.768932, 0.08525734
-0.1619015, 1.553089, -0.02959129
0.1684035, 1.554991, -0.02077304
-0.2175761, 1.274016, -0.04739764
0.2482023, 1.28262, -0.04805986
-0.26603, 1.046476, 0.04938865
0.2805313, 1.043107, 0.02319822
-0.09411068, 1.06786, 0.02846428
0.09636161, 1.06432, 0.02012232
-0.1468996, 0.6141996, 0.0649244
0.1232097, 0.6081459, -0.01317348
-0.1846556, 0.1768877, -0.000982166
0.1460466, 0.1794616, -0.125956
2025-03-14_14-13-17.817
