-0.031305, 1.672343, 0.01437582
-0.09559374, 1.71919, 0.1097703
-0.05559387, 1.762196, 0.09639771
-0.1732032, 1.543762, -0.03750368
0.1544782, 1.573627, -0.01717668
-0.2157292, 1.262099, -0.04999232
0.2534301, 1.307482, -0.04313381
-0.2693461, 1.038953, 0.05403156
0.2897996, 1.068577, 0.02821775
-0.08938244, 1.069721, 0.03082452
0.1009071, 1.062238, 0.02104213
-0.1402564, 0.6151279, 0.0569068
0.1291625, 0.6062481, -0.01358581
-0.1777906, 0.1773354, -0.005859584
0.1533609, 0.1791218, -0.1318609
2025-03-14_14-13-23.358
