-2.00783, 1.611573, 0.0780482
-1.942818, 1.656083, -0.01797367
-1.980982, 1.700574, -0.004104294
-1.867495, 1.482263, 0.1309651
-2.194803, 1.515547, 0.1106094
-1.825871, 1.200507, 0.1443612
-2.295686, 1.250229, 0.1375808
-1.772219, 0.9762878, 0.04269002
-2.332433, 1.011604, 0.06548856
-1.954014, 1.009799, 0.06331638
-2.144281, 1.00215, 0.07339837
-1.903533, 0.5550977, 0.03837733
-2.172868, 0.5462329, 0.1087096
-1.866291, 0.1173915, 0.1019162
-2.197356, 0.1193302, 0.2277301
2025-03-14_14-18-15.790
