0.005422556, 1.67925, 0.008223935
-0.0194948, 1.768272, 0.09118169
0.04054653, 1.768946, 0.08640286
-0.1616784, 1.553122, -0.02894598
0.1686478, 1.555131, -0.02028766
-0.2176625, 1.274179, -0.04778545
0.2476116, 1.282629, -0.04867184
-0.2662596, 1.046232, 0.04796656
0.2792838, 1.042806, 0.02183739
-0.09395797, 1.067797, 0.02790589
0.09652129, 1.064323, 0.01969653
-0.1471255, 0.6141842, 0.06439948
0.1231299, 0.6080409, -0.01228947
-0.1854652, 0.1767986, -0.0006757087
0.14557, 0.1795868, -0.1260224
2025-03-14_14-13-30.878
