-2.065475, 1.523202, -0.4017593
-2.151272, 1.607525, -0.4326839
-2.151543, 1.607607, -0.3724496
-1.986189, 1.397567, -0.5552671
-2.013303, 1.444145, -0.2302016
-1.843024, 1.171234, -0.6531209
-1.906406, 1.229327, -0.07617456
-2.0389, 1.01774, -0.6135976
-2.005573, 0.9976901, -0.07592195
-1.8832, 0.9391141, -0.4557537
-1.870045, 0.9378812, -0.2655243
-2.003868, 0.4997955, -0.4071554
-1.962963, 0.4892311, -0.2636884
-1.779196, 0.1172619, -0.3929654
-1.527369, 0.5743638, -0.2684775
2025-03-14_14-17-17.584
