-0.0309902, 1.611667, 0.4029604
-0.112646, 1.700094, 0.3722892
-0.1103193, 1.702381, 0.4324358
-0.03297578, 1.509691, 0.2444402
0.06769575, 1.520624, 0.5522925
-0.005989827, 1.239937, 0.156103
0.295181, 1.382957, 0.6552305
-0.2041739, 1.285323, 0.3049423
0.2657139, 1.137255, 0.7026851
0.1554607, 1.010348, 0.3239819
0.1382868, 1.026594, 0.5131985
0.3457516, 0.5936721, 0.3336926
-0.1281016, 0.6578023, 0.4588485
0.6330686, 0.2566414, 0.363191
0.04535392, 0.2496468, 0.4771477
2025-03-14_14-14-47.704
