-0.06922125, 1.577851, 0.7764909
-0.1544336, 1.663215, 0.7468308
-0.1527663, 1.664329, 0.8070325
-0.06642652, 1.484716, 0.6111362
0.03797086, 1.480479, 0.9192727
0.009167969, 1.244495, 0.4774265
0.2494246, 1.311666, 1.009203
-0.1778007, 1.166178, 0.6270897
0.1947035, 1.069434, 1.051853
0.1164288, 0.9867122, 0.6518008
0.1228245, 0.9926268, 0.8422894
0.2448811, 0.5469985, 0.6604831
-0.05590986, 0.5710949, 0.825292
0.6819682, 0.4710279, 0.6744189
-0.06701107, 0.1277902, 0.8060758
2025-03-14_14-16-24.888
