0.4415927, 1.554888, 0.05102168
0.5257695, 1.639816, 0.08462527
0.5278929, 1.639952, 0.02442786
0.3522689, 1.434883, 0.2021024
0.4044021, 1.473854, -0.1201761
0.1611007, 1.244839, 0.2950368
0.3252226, 1.252226, -0.281141
0.3298759, 1.057837, 0.2891164
0.4794793, 1.060987, -0.2252653
0.2830606, 0.9626771, 0.1019886
0.2671819, 0.9645671, -0.0880275
0.4527369, 0.5387776, 0.06400839
0.2481744, 0.506862, -0.09631558
0.3186392, 0.1164022, 0.03895984
-0.1880947, 0.5851308, -0.07273512
2025-03-14_14-14-51.721
