-0.2727742, 1.611727, 0.6306552
-0.3371502, 1.656388, 0.7270346
-0.2983018, 1.700408, 0.7135712
-0.4145707, 1.484182, 0.578741
-0.08693291, 1.51571, 0.5943342
-0.4598449, 1.203235, 0.5609211
0.01609604, 1.252029, 0.5603384
-0.513802, 0.9827803, 0.6703673
0.05259337, 1.013923, 0.6342507
-0.3276292, 1.008969, 0.6371841
-0.1373467, 1.001941, 0.6269385
-0.3753593, 0.5537009, 0.6565676
-0.1098801, 0.5454504, 0.5988966
-0.4076385, 0.1197498, 0.5690728
-0.08654933, 0.1179368, 0.4818519
2025-03-14_14-14-48.207
