0.005348006, 1.677879, 0.01200631
-0.01818126, 1.762917, 0.09943002
0.04181903, 1.763406, 0.09414072
-0.1613374, 1.55497, -0.02710268
0.168938, 1.555709, -0.0213361
-0.2186928, 1.276078, -0.04221386
0.2462377, 1.282808, -0.05045907
-0.268979, 1.05117, 0.05965693
0.2776274, 1.043896, 0.02319741
-0.09473843, 1.06825, 0.02960661
0.09559196, 1.06373, 0.01884913
-0.1458931, 0.6139178, 0.05942439
0.1239013, 0.6077495, -0.01585707
-0.1845122, 0.1766474, -0.006257471
0.1468995, 0.1794689, -0.1301299
2025-03-14_14-13-25.863
