960.9713745117188, 377.0333251953125, 0.9941316246986389
969.521728515625, 369.2953796386719, 0.9881747961044312
953.360107421875, 369.0928649902344, 0.9802473783493042
1007.2339477539062, 414.3847961425781, 0.9976263642311096
914.5048828125, 415.7222900390625, 0.9979482293128967
1070.656494140625, 412.0809020996094, 0.9837587475776672
851.6248779296875, 411.34039306640625, 0.9862463474273682
1135.360107421875, 409.61151123046875, 0.9848411679267883
789.558349609375, 410.12176513671875, 0.9861819744110107
994.0259399414062, 531.2188720703125, 0.9981256127357483
939.1452026367188, 532.675048828125, 0.9982080459594727
984.8168334960938, 616.0374755859375, 0.9939048886299133
942.4714965820312, 616.2568359375, 0.9942485094070435
978.0818481445312, 694.0197143554688, 0.9667277336120605
941.5318603515625, 694.1292114257812, 0.9689537882804871
